Name,Points,100m,Long_Jump,Shot_Put,High_Jump,400m,110m_Hurdles,Discus,Pole_Vault,Javelin,1500m,Event_URL
Tomaš Dvorak,8078,10.76,7.53,15.1,1.99,49.47,14.16,39.84,4.4,59.48,274.44,https://www.decathlon2000.com/714/gotzis-1994/
Alex Kruger,8078,11.22,7.45,14.63,2.14,50.04,15.09,43.44,4.8,57.08,274.86,https://www.decathlon2000.com/714/gotzis-1994/
Sheldon Blockburger,8064,10.6,7.67,14.73,2.11,53.76,14.83,42.74,4.7,60.88,285.52,https://www.decathlon2000.com/714/gotzis-1994/
Lev Lobodin,8050,10.65,7.45,14.85,2.02,49.72,14.38,42.96,4.9,52.16,292.09,https://www.decathlon2000.com/714/gotzis-1994/
Frank Müller,8023,10.87,7.37,13.94,1.99,49.53,14.67,44.52,4.6,59.68,276.06,https://www.decathlon2000.com/714/gotzis-1994/
Simon Shirley,7936,10.92,7.31,12.89,2.05,49.24,15.37,41.62,4.6,61.12,267.45,https://www.decathlon2000.com/714/gotzis-1994/
Jon Arnar Magnusson,7896,10.8,7.63,14.31,1.99,50.28,14.73,45.8,4.7,52.16,297.33,https://www.decathlon2000.com/714/gotzis-1994/
Mirko Spada,7877,11.46,7.12,15.19,1.87,50.3,14.6,48.56,4.6,60.72,275.76,https://www.decathlon2000.com/714/gotzis-1994/
Brian Brophy,7834,11.14,7.14,15.15,2.05,49.33,15.69,49.56,4.8,53.56,302.95,https://www.decathlon2000.com/714/gotzis-1994/
Aleksandr Bogdanov,7799,10.92,7.0,13.61,1.99,48.81,14.55,43.94,4.6,52.1,280.13,https://www.decathlon2000.com/714/gotzis-1994/
Udo Jacobasch,7783,11.12,7.34,14.5,1.99,50.18,14.82,44.94,4.8,49.96,289.77,https://www.decathlon2000.com/714/gotzis-1994/
Ramil Ganiyev,7781,11.1,7.42,14.06,2.05,50.07,15.11,44.88,4.9,50.86,301.01,https://www.decathlon2000.com/714/gotzis-1994/
Indrek Kaseorg,7779,11.33,6.99,13.3,2.05,48.59,14.52,38.22,4.7,57.76,276.46,https://www.decathlon2000.com/714/gotzis-1994/
Christian Mandrou,7768,11.15,7.59,13.26,1.9,48.84,14.85,40.66,4.4,56.82,269.09,https://www.decathlon2000.com/714/gotzis-1994/
Vitali Kolpakov,7764,10.93,7.33,14.68,2.05,48.52,14.38,44.68,4.4,54.18,325.31,https://www.decathlon2000.com/714/gotzis-1994/
Stefan Schneider,7737,11.31,7.28,12.68,2.02,50.4,15.0,40.2,4.6,56.4,261.15,https://www.decathlon2000.com/714/gotzis-1994/
Gerhard Röser,7459,11.07,7.28,14.37,1.9,50.13,15.57,40.54,4.4,53.42,287.95,https://www.decathlon2000.com/714/gotzis-1994/
Ivan Brunner,7332,11.13,7.11,12.89,1.87,51.09,15.41,37.5,4.5,54.74,274.92,https://www.decathlon2000.com/714/gotzis-1994/
Erki Nool,8575,10.71,8.1,14.13,1.99,46.98,14.79,39.16,5.4,65.42,277.51,https://www.decathlon2000.com/715/gotzis-1995/
Eduard Hämäläinen,8438,10.91,7.26,15.51,2.02,47.2,13.83,45.84,5.0,58.26,279.0,https://www.decathlon2000.com/715/gotzis-1995/
Michael Kohnle,8302,10.93,7.41,15.29,2.05,49.1,14.4,47.06,5.2,58.76,297.49,https://www.decathlon2000.com/715/gotzis-1995/
Tomaš Dvorak,8268,10.99,7.45,14.83,1.96,48.44,14.11,43.2,4.6,66.68,272.18,https://www.decathlon2000.com/715/gotzis-1995/
Jon Arnar Magnusson,8237,10.77,7.45,15.37,2.02,47.82,14.32,46.96,4.9,58.94,309.22,https://www.decathlon2000.com/715/gotzis-1995/
Christian Plaziat,8191,11.16,7.49,14.44,2.05,49.19,14.41,44.66,5.1,53.22,274.14,https://www.decathlon2000.com/715/gotzis-1995/
Thorsten Dauth,8164,10.81,6.98,16.46,1.99,48.9,14.31,49.86,4.3,56.44,273.19,https://www.decathlon2000.com/715/gotzis-1995/
Paul Meier,8149,11.27,7.4,15.79,2.08,49.63,14.92,46.02,4.7,63.56,287.79,https://www.decathlon2000.com/715/gotzis-1995/
Alex Kruger,8098,11.19,7.3,14.01,2.17,50.7,14.76,39.74,4.9,60.98,274.0,https://www.decathlon2000.com/715/gotzis-1995/
Ramil Ganiyev,8081,11.18,7.21,13.84,2.05,48.56,14.42,42.34,5.1,53.66,272.53,https://www.decathlon2000.com/715/gotzis-1995/
Lev Lobodin,8042,10.99,7.18,15.06,1.99,49.12,14.23,42.56,5.0,53.38,281.9,https://www.decathlon2000.com/715/gotzis-1995/
Indrek Kaseorg,8041,11.35,7.16,13.48,2.11,48.59,14.26,40.34,4.7,56.46,261.02,https://www.decathlon2000.com/715/gotzis-1995/
Robert Zmelik,8018,11.02,7.15,13.42,1.96,49.61,14.16,39.52,5.2,62.18,282.14,https://www.decathlon2000.com/715/gotzis-1995/
Frank Müller,8013,11.22,7.23,14.32,1.96,48.83,14.68,46.2,4.8,63.14,287.64,https://www.decathlon2000.com/715/gotzis-1995/
Petri Keskitalo,7982,11.08,7.45,14.97,1.93,51.66,14.5,46.02,4.9,64.3,298.67,https://www.decathlon2000.com/715/gotzis-1995/
Mirko Spada,7950,11.15,7.03,15.81,1.9,49.72,14.24,46.32,4.6,56.22,275.18,https://www.decathlon2000.com/715/gotzis-1995/
Robert Wärff,7907,11.41,7.21,15.22,1.99,50.47,14.88,43.72,4.6,64.58,280.03,https://www.decathlon2000.com/715/gotzis-1995/
Simon Poelman,7900,11.35,7.17,15.24,2.02,51.45,14.52,43.92,4.8,56.76,277.46,https://www.decathlon2000.com/715/gotzis-1995/
Sebastien Levicq,7840,11.31,7.19,13.8,1.99,50.77,14.71,36.64,5.0,65.76,279.77,https://www.decathlon2000.com/715/gotzis-1995/
Simon Shirley,7822,11.12,7.24,14.59,1.93,49.8,15.05,40.84,4.4,62.06,267.14,https://www.decathlon2000.com/715/gotzis-1995/
Rolf Schläfli,7821,11.22,7.26,14.57,2.02,48.93,15.04,41.52,4.3,59.36,275.04,https://www.decathlon2000.com/715/gotzis-1995/
Stefan Schneider,7805,11.42,7.07,13.35,1.99,50.64,14.69,40.28,4.8,62.62,268.45,https://www.decathlon2000.com/715/gotzis-1995/
Leonhard Hudec,7609,11.22,7.26,11.91,1.99,48.97,14.68,36.44,4.6,59.44,282.93,https://www.decathlon2000.com/715/gotzis-1995/
Philipp Huber,7591,11.32,6.96,14.55,1.9,48.97,15.04,37.56,4.6,49.98,258.96,https://www.decathlon2000.com/715/gotzis-1995/
Jiri Ryba,7511,11.38,7.04,12.79,2.02,49.9,15.16,38.96,4.4,52.24,263.28,https://www.decathlon2000.com/715/gotzis-1995/
Danie van Wyk,7293,11.4,6.63,14.18,1.9,50.87,15.44,42.2,4.2,55.14,273.81,https://www.decathlon2000.com/715/gotzis-1995/
Thomas Tebbich,7254,11.33,6.76,12.97,2.02,49.91,15.49,40.42,4.4,53.06,297.66,https://www.decathlon2000.com/715/gotzis-1995/
Michael Smith,8626,11.23,7.72,16.94,1.97,48.69,14.77,52.9,4.9,71.22,281.95,https://www.decathlon2000.com/716/gotzis-1996/
Tomaš Dvorak,8492,10.75,7.74,16.05,1.97,48.4,13.91,40.16,4.8,66.02,272.47,https://www.decathlon2000.com/716/gotzis-1996/
Erki Nool,8447,10.77,7.88,14.18,1.97,47.37,15.03,40.72,5.5,63.64,282.39,https://www.decathlon2000.com/716/gotzis-1996/
Lev Lobodin,8315,10.85,7.14,15.59,1.97,48.39,14.34,46.24,5.1,58.02,275.34,https://www.decathlon2000.com/716/gotzis-1996/
Frank Busemann,8238,10.9,7.73,13.84,2.0,49.81,13.55,40.64,4.8,60.78,275.67,https://www.decathlon2000.com/716/gotzis-1996/
Vitali Kolpakov,8155,10.98,7.46,15.05,2.0,49.19,14.57,50.84,4.7,54.86,285.27,https://www.decathlon2000.com/716/gotzis-1996/
Frank Müller,8125,10.92,7.11,14.49,1.97,49.55,14.91,47.26,5.0,62.26,279.55,https://www.decathlon2000.com/716/gotzis-1996/
Dirk-Achim Pajonk,8096,10.78,7.47,14.78,1.94,48.01,14.76,43.8,4.5,55.84,266.3,https://www.decathlon2000.com/716/gotzis-1996/
Klaus Isekenmeier,8092,11.13,7.62,15.44,1.91,49.25,14.79,44.94,4.5,64.46,276.91,https://www.decathlon2000.com/716/gotzis-1996/
Thorsten Dauth,8048,10.75,7.21,16.0,1.97,49.23,14.57,50.92,4.4,56.34,295.87,https://www.decathlon2000.com/716/gotzis-1996/
Kamil Damašek,7971,11.19,6.99,14.18,1.97,47.46,15.01,43.34,4.7,54.46,256.44,https://www.decathlon2000.com/716/gotzis-1996/
Zsolt Kürtösi,7966,11.08,7.21,14.53,2.06,50.55,14.52,43.8,4.7,57.88,280.84,https://www.decathlon2000.com/716/gotzis-1996/
Eugenio Balanque,7931,11.01,6.71,14.38,2.0,48.44,14.6,43.16,4.6,61.94,277.1,https://www.decathlon2000.com/716/gotzis-1996/
Sebastian Chmara,7930,11.39,7.41,13.79,1.94,49.33,14.95,43.62,5.1,52.56,266.32,https://www.decathlon2000.com/716/gotzis-1996/
Jiri Ryba,7854,11.07,7.21,14.05,2.03,49.25,14.67,37.08,4.6,51.38,255.91,https://www.decathlon2000.com/716/gotzis-1996/
Mike Maczey,7812,11.25,7.42,14.63,1.97,51.06,14.73,41.18,4.6,59.64,278.6,https://www.decathlon2000.com/716/gotzis-1996/
Raul Duany Bueno,7721,11.46,7.18,12.31,2.06,49.78,14.8,41.06,4.3,61.86,266.78,https://www.decathlon2000.com/716/gotzis-1996/
Robert Wärff,7629,11.19,7.31,15.56,1.91,50.22,14.71,45.94,4.4,53.8,306.28,https://www.decathlon2000.com/716/gotzis-1996/
Simon Shirley,7614,11.25,7.19,14.34,1.91,49.89,15.41,40.86,4.7,62.92,297.68,https://www.decathlon2000.com/716/gotzis-1996/
Pierre Faber,7581,11.27,6.92,15.94,2.06,50.69,15.88,46.54,4.3,55.46,296.9,https://www.decathlon2000.com/716/gotzis-1996/
Dmitri Sukhomazov,7484,11.5,6.91,13.78,2.06,51.35,15.18,38.36,4.7,60.04,293.74,https://www.decathlon2000.com/716/gotzis-1996/
Gerhard Röser,7396,11.11,7.0,14.5,1.91,50.53,15.04,45.34,4.6,51.36,318.91,https://www.decathlon2000.com/716/gotzis-1996/
Eduard Hämäläinen,8617,10.76,7.54,16.56,2.0,47.09,13.79,47.64,5.2,55.18,284.32,https://www.decathlon2000.com/717/gotzis-1997/
Tomaš Dvorak,8582,10.63,7.76,15.88,1.91,47.87,13.74,45.08,4.7,69.86,281.8,https://www.decathlon2000.com/717/gotzis-1997/
Michael Smith,8555,11.04,7.52,17.45,2.0,48.71,14.72,50.16,4.8,70.54,286.6,https://www.decathlon2000.com/717/gotzis-1997/
Erki Nool,8534,10.5,7.9,14.63,1.94,46.53,14.41,37.56,5.3,65.18,281.82,https://www.decathlon2000.com/717/gotzis-1997/
Jon Arnar Magnusson,8470,10.56,7.66,15.31,2.0,47.27,14.0,45.98,4.7,63.5,292.22,https://www.decathlon2000.com/717/gotzis-1997/
Roman Šebrle,8330,10.93,7.67,14.3,2.06,48.13,14.27,42.32,4.8,65.06,284.35,https://www.decathlon2000.com/717/gotzis-1997/
Lev Lobodin,8184,11.02,7.59,14.56,2.03,48.69,14.2,43.14,4.8,58.4,283.24,https://www.decathlon2000.com/717/gotzis-1997/
Ramil Ganiyev,8050,10.94,7.61,13.82,2.06,49.16,14.32,41.92,4.9,51.44,283.95,https://www.decathlon2000.com/717/gotzis-1997/
Philipp Huber,8017,10.95,7.3,14.5,1.88,48.14,14.85,42.02,4.7,58.1,261.64,https://www.decathlon2000.com/717/gotzis-1997/
Michael Nolan,8009,10.91,7.31,14.82,1.97,49.92,14.89,47.1,4.9,54.42,283.28,https://www.decathlon2000.com/717/gotzis-1997/
Andrew Fucci,7996,10.85,7.41,12.59,1.91,49.18,14.3,42.64,5.0,60.88,283.97,https://www.decathlon2000.com/717/gotzis-1997/
Zsolt Kürtösi,7965,10.9,7.48,14.39,2.0,49.82,14.53,45.24,4.6,56.02,288.61,https://www.decathlon2000.com/717/gotzis-1997/
Sándor Munkácsi,7946,10.96,7.36,13.81,1.91,48.57,14.33,41.9,4.5,56.22,264.94,https://www.decathlon2000.com/717/gotzis-1997/
Rojs Piziks,7882,11.35,7.14,14.92,2.09,51.54,15.33,39.64,4.9,63.3,277.0,https://www.decathlon2000.com/717/gotzis-1997/
Kamil Damašek,7845,11.19,7.36,15.0,2.03,47.92,15.15,32.68,4.8,56.92,276.37,https://www.decathlon2000.com/717/gotzis-1997/
Simon Poelman,7827,10.79,7.06,15.3,1.91,51.11,14.33,44.62,4.5,55.62,281.22,https://www.decathlon2000.com/717/gotzis-1997/
Patrik Andersson,7805,11.16,7.37,15.57,1.94,49.77,14.48,42.02,4.8,55.44,303.2,https://www.decathlon2000.com/717/gotzis-1997/
Thomas Tebbich,7746,10.95,7.3,14.05,1.94,50.16,15.0,40.34,4.4,62.74,281.66,https://www.decathlon2000.com/717/gotzis-1997/
Klaus Ambrosch,7615,11.11,7.32,14.55,1.85,50.21,15.1,42.1,4.2,62.02,282.33,https://www.decathlon2000.com/717/gotzis-1997/
Pierre Faber,7542,11.27,6.94,14.79,2.06,50.5,15.75,44.18,4.5,56.04,299.1,https://www.decathlon2000.com/717/gotzis-1997/
Mirko Spada,7400,11.21,6.99,15.28,1.85,51.35,14.78,43.04,4.2,55.72,293.95,https://www.decathlon2000.com/717/gotzis-1997/
Thomas Weiler,7356,10.97,7.24,12.91,2.03,50.26,15.18,36.82,4.6,40.82,284.85,https://www.decathlon2000.com/717/gotzis-1997/
Erki Nool,8672,10.55,7.88,14.46,2.03,47.07,14.39,40.73,5.3,67.5,280.46,https://www.decathlon2000.com/718/gotzis-1998/
Tomaš Dvorak,8592,10.67,7.58,15.5,2.0,48.04,13.84,45.95,4.7,70.64,281.19,https://www.decathlon2000.com/718/gotzis-1998/
Jon Arnar Magnusson,8573,10.74,7.6,16.03,2.03,47.66,14.24,47.82,5.1,59.77,286.43,https://www.decathlon2000.com/718/gotzis-1998/
Roman Šebrle,8538,10.75,7.85,15.09,2.09,48.38,14.22,43.72,4.9,63.14,281.08,https://www.decathlon2000.com/718/gotzis-1998/
Lev Lobodin,8414,10.75,7.73,15.43,2.03,48.55,13.97,45.85,5.0,52.61,280.72,https://www.decathlon2000.com/718/gotzis-1998/
Sebastian Chmara,8332,11.04,7.51,15.7,2.12,48.49,14.29,43.32,5.0,55.41,283.15,https://www.decathlon2000.com/718/gotzis-1998/
Michael Smith,8228,11.08,7.22,16.68,1.97,49.35,14.88,47.7,4.8,69.84,296.17,https://www.decathlon2000.com/718/gotzis-1998/
Sebastien Levicq,8214,11.16,7.21,14.46,2.0,50.69,14.49,44.52,5.0,69.08,272.52,https://www.decathlon2000.com/718/gotzis-1998/
Indrek Kaseorg,8179,11.25,7.24,14.42,2.09,48.82,14.59,40.25,4.8,63.94,265.44,https://www.decathlon2000.com/718/gotzis-1998/
Klaus Isekenmeier,8135,11.06,7.39,15.58,1.94,48.72,14.45,44.94,4.5,64.12,278.73,https://www.decathlon2000.com/718/gotzis-1998/
Philipp Huber,8051,10.99,7.49,13.54,1.85,48.19,14.64,42.37,5.0,59.35,270.52,https://www.decathlon2000.com/718/gotzis-1998/
Ramil Ganiyev,8045,10.86,7.83,14.38,2.06,50.55,14.64,43.06,5.3,51.66,310.92,https://www.decathlon2000.com/718/gotzis-1998/
